DDATETIME,RECID,CONTENTS
"2019-07-23 16:00:00",123906,"【深圳市天气提示】#未来三天天气炎热有局地短时雷阵雨#24-26日转趋炎热，有局地短时雷阵雨，其中24日气温27-32℃；27-28日降雨增多，有雷阵雨，局部暴雨。请注意防范局地短时强降水和雷暴的影响。深圳市气象台2019年07月23日16时00分发布"
"2019-07-24 15:00:00",123926,"【深圳市天气提示】#近期天气炎热#25-26日多云，部分时间有短时雷阵雨，25日气温27-33℃，中北部及人口密集区35℃或以上，天气炎热；27-28日有雷阵雨，可能伴有短时大风等强对流天气；29-31日多云，有雷阵雨，局部暴雨。请注意防范局地短时强降水和雷暴的影响。深圳市气象台2019年07月24日15时00分发布"
"2019-07-26 16:00:00",124006,"【深圳市天气提示】#27日炎热维持28日起多雷雨#27日晴天间多云，有短时阵雨，天气炎热，气温28-33℃，中北部及人口密集区35℃或以上；28-30日多雷阵雨，局部可达大雨，部分时间伴有6-8级短时大风；7月底至8月初关注南海热带系统的发展。请注意防暑降温及防范局地短时强降水、短时大风和雷暴的影响。深圳市气象台2019年07月26日16时00分发布"
"2019-07-29 16:10:00",124126,"【深圳市天气提示】#未来2天有雷阵雨和大风#30-31日多云，有雷阵雨，局部暴雨，偏东风逐日加大，最大阵风8级左右，30日气温27-32℃；8月1-2日降雨加强，有暴雨；3日起降雨减弱。本周多降雨，且有大风天气，请注意防范大风、短时强降水和雷暴的影响。深圳市气象台2019年7月29日16时10分发布"
"2019-07-12 16:10:00",123106,"【深圳市天气提示】#未来一周天气持续炎热#13日多云，局地有短时雷阵雨，天气炎热，最高气温33℃左右；14-19日天气炎热到酷热，午后易出现局地短时雷阵雨，请做好防暑降温、食品安全保障工作，关注局地短时雷雨的影响。深圳市气象台2019年07月12日16时10分发布"
"2019-07-18 15:45:00",123526,"【深圳市天气提示】#未来2天降雨增多，高温略有缓解#受西南气流影响，19日天气酷热，气温28-35℃，中北部及人口密集地区最高气温接近或达到37℃以上，午后有雷雨，雨时伴有短时强降水和8级左右大风；20日有雷阵雨，局部大雨；21-24日阳光阵雨。深圳市气象台2019年7月18日16时发布"
"2019-07-25 15:35:00",123966,"【深圳市天气提示】#26-27日高温黄色预警生效中#26-27日多云，有短时阵雨，天气炎热到酷热，最高气温33-34℃，中北部及人口密集区35℃或以上；28日有雷阵雨，伴有短时强降雨和6-8级短时大风；29日有雷阵雨，局部大雨；30-31日有一次明显降雨过程。请注意防暑降温及防范局地短时强降水、短时大风和雷暴的影响。深圳市气象台2019年07月25日15时35分发布"
"2019-07-31 16:30:00",124366,"【深圳市天气提示】#今夜明晨我市风大雨急#今年第七号台风“韦帕”（热带风暴级）于31日夜间至1日早晨在电白至琼海沿海一带登陆，受其外围环流影响，31日夜间至8月1日早晨为台风对我市影响最重时段，有暴雨局部大暴雨和8-10级阵风，风雨影响间歇性明显，1日白天风减弱，但仍有暴雨。全市进入台风防御状态，请注意防御。深圳市气象台2019年07月31日16时30分发布"
"2019-08-01 16:00:00",124546,"【深圳市天气提示】#1日夜间仍有间歇性强降雨和大风#今年第七号台风“韦帕”（热带风暴级）15时距离深圳约400公里，受其外围环流影响，1日夜间我市仍有间歇性强降水，累积雨量可达暴雨，局部大暴雨，阵风7-9级，夜间风力减弱，2日白天雨势减弱。请继续做好各项防风防雨工作。深圳市气象台2019年8月1日16时发布"
"2019-08-05 16:00:00",124766,"【深圳市天气提示】#未来4-5天持续炎热到酷热#6日晴天间多云，午后有短时（雷）阵雨，气温27-34℃，中北部和人口密集区35℃或以上；7-9日持续炎热到酷热，中北部和人口密集区最高气温可达37℃或以上，午后有局地热雷雨；10-11日转雷阵雨。请注意防暑降温、做好食品安全保障工作。深圳市气象台2019年08月05日16时发布"
"2019-08-20 16:00:00",125426,"【深圳市天气提示】#未来3-4天阳光阵雨相伴，天气闷热#21日多云，有（雷）阵雨，气温26-32℃；22-24日多云间晴天，局部有短时（雷）阵雨，部分地区最高气温可达35℃左右；25-26日有（雷）阵雨，气温有所回落。请注意防范局地突发性短时雷雨的影响，做好防暑降温、食品安全管理及雷电防范工作。深圳市气象台2019年08月20日16时00分发布"
"2019-08-24 16:00:00",125706,"【深圳市天气提示】#“白鹿”将于25日凌晨再次登陆闽粤交界，25-26日我市有大雨到暴雨#台风“白鹿”（强热带风暴级）将于25日凌晨在闽粤交界地区登陆。受其影响，24日夜间起风力逐渐加大，25日最大阵风6-7级，深汕区8级；25-26日有大雨到暴雨，深汕区有暴雨，高温酷热天气缓解。深圳台风白色预警、深汕区台风蓝色预警信号生效中，注意加强海上活动、滨海旅游、港口码头的安全防御。深圳市气象台2019年08月24日16时发布"
"2019-08-26 16:15:00",125946,"【深圳市天气提示】#未来3-4天转闷热天气#27-29日多云间晴天，天气闷热，午后局地有短时（雷）阵雨，27日气温26-32℃；30日起天气不稳定，转多雨天气。近期我市多雨，地质灾害风险具有滞后性，请继续做好相关防范，并注意防暑降温，加强高温天气下的安全管理。深圳市气象台2019年8月26日16时15分发布"
"2019-08-29 16:00:00",126147,"【深圳市天气提示】#未来3天多降雨#30-1日我市多（雷）阵雨，局部暴雨，30日气温26-31℃；2-3日降雨减弱，有短时阵雨；4日起降雨再趋明显。请注意防范雷电和局地短时强降水。台风“杨柳”未来趋向越南，继续远离我市，我台将于29日17时取消台风白色预警信号。深圳市气象台2019年8月29日16时发布"
"2019-08-30 15:50:00",126187,"【深圳市天气提示】#周末期间仍有降雨#31日有中雨到大雨，局部暴雨，伴有雷暴，气温26-30℃；9月1-3日有阵雨或雷阵雨，2-3日沿海、高地和海区最大阵风7级左右；4-6日有一次暴雨降雨过程，最大阵风7级左右。请注意防范雷电和局地短时强降水；关注4-6日的降雨过程。深圳市气象台2019年08月30日15时50分发布"
"2019-09-26 15:50:00",127586,"【深圳市天气提示】#未来一周天气持续干燥#27-30日我市晴天到多云，空气干燥，部分时间有轻微至轻度霾，27日气温24-31℃；展望10月初干燥天气持续。森林火险预警持续生效中，请继续做好防火安全宣传和管理工作。深圳市气象台2019年09月26日15时50分发布"
"2019-10-07 16:00:00",127966,"【深圳市天气提示】#未来4-5天晴好干燥天气为主# 8日多云，局地偶有短时阵雨 ，气温23-31℃；9-12日以多云间晴天为主，空气干燥；13日前后受冷空气影响，转雨，北风加大，气温小幅下降。深圳市气象台2019年10月7日16时发布"
"2019-10-15 16:00:00",128306,"【深圳市天气提示】#未来一周持续晴好干燥#16日晴天间多云，天气干燥，沿海、高地和海区阵风6-7级，气温23-30℃，早晚稍凉，中午前后较热；17-22日持续晴好干燥。请关注6-7级阵风对海上活动的影响，并做好防火安全管理和宣传工作。深圳市气象台2019年10月15日16时发布"
"2019-10-18 16:00:00",128426,"【深圳市天气提示】#周末期间天气持续干燥#19-22日晴天干燥，早晚清凉，19日气温23-29℃；23-25日多云，天气干燥,早晚有轻雾。请继续做好防火安全管理和宣传工作。深圳市气象台2019年10月18日16时发布"
"2019-10-29 15:40:00",128866,"【深圳市天气提示】#未来一周持续干燥天气#30-31日多云间晴天，空气干燥，沿海、高地和海区阵风6-7级，气温19-26℃，早晚较凉；11月1-5日晴天间多云，昼夜温差加大，空气持续干燥。森林火险黄色预警持续生效，请继续做好防火安全管理和宣传工作。深圳市气象台2019年10月29日15时40分发布"
"2019-11-23 16:00:00",129806,"【深圳市天气提示】#未来2天晴好干燥26日气温略降3℃#24-25日晴天间多云，24日早晚有轻雾或霾，20-28℃；26日冷空气影响，云量增多，沿海、高地和海区阵风6级，早晚清凉；27日气温短暂回升；28-29日冷空气补充影响，早晚较冷。森林火险橙色预警信号持续生效中。深圳市气象台2019年11月23日16时发布"
"2019-12-10 15:45:00",130506,"【深圳市天气提示】#未来3-4日晴天干燥气温回升#11-14日晴天到多云，空气干燥，气温回升，11日气温13-24℃，昼夜温差大；15日起云量增多、湿度增大，偶有零星小雨，干燥程度有所缓解。森林火险红色预警信号生效中，请加强森林防火安全巡查。深圳市气象台2019年12月10日15时50分发布"
"2019-12-11 16:00:00",130526,"【深圳市天气提示】#空气极度干燥风力清劲#11日夜间至12日晴天，空气极度干燥，早晚有霾，中午起沿海和海区最大阵风6-7级，能见度好转，气温14-24℃；13-14日风力减弱，晴天干燥；15日起湿度增大，偶有零星小雨，气温继续回升。森林火险红色预警信号持续生效中，请做好防火、防风工作。深圳市气象台2019年12月11日16时发布"
"2019-09-13 15:55:00",127006,"【深圳市天气提示】#未来2-3天多云间中有阵雨#14日晴天到多云，午后有雷阵雨，雨时可能伴有7级左右短时大风，气温28-33℃；15-16日多云间阴天，有短时阵雨，高温天气逐渐缓解；展望17-19日晴天间多云为主。请继续做好防暑降温工作，并防范局地强对流天气的影响。深圳市气象台2019年9月13日16时发布"
"2019-09-21 15:50:00",127406,"【深圳市天气提示】#周日持续天晴干燥#22日晴天干燥，气温24-31℃，盐田区、大鹏新区、东部海区最大阵风8-9级，全市森林火险黄色和大风蓝色分区预警信号持续生效；23-28日多云间晴天。请做好用火安全管理工作和大风防范措施。深圳市气象台2019年09月21日15时50分发布"
"2019-09-24 16:00:00",127526,"【深圳市天气提示】#晴朗干燥天气持续#25-30日我市（含深汕）晴天到多云为主，空气干燥，25日气温24-31℃；展望10月初晴朗干燥天气持续。森林火险预警持续生效中，请继续做好用火安全宣传和管理工作。深圳市气象台2019年9月24日16时发布"
"2019-09-25 16:55:00",127566,"【深圳市天气提示】#本周天气持续晴天干燥#26-30日我市晴天到多云为主，空气干燥，26日气温25-31℃；展望10月初晴天干燥天气持续。森林火险预警持续生效中，请继续做好用火安全宣传和管理工作。深圳市气象台2019年09月25日16时55分发布"
"2019-09-30 15:50:00",127706,"【深圳市天气提示】#国庆假期无灾害性天气#10月1-6日晴天到多云，空气持续干燥，部分时间有轻微至轻度霾，气温25-33℃；7日云量增多，有小雨，气温23-29℃。森林火险预警持续生效，请做好防火安全宣传和管理工作。深圳市气象台2019年09月30日15时50分发布"
"2019-10-01 15:50:00",127746,"【深圳市天气提示】#国庆假期前中期晴天干燥#10月1-5日晴天到多云，空气持续干燥，部分时间有轻微至轻度霾，2日气温27-33℃，午间闷热；6-7日有小到中雨，气温下降，沿海和高地有6-7级阵风。森林火险预警持续生效，请继续做好防火安全宣传和管理工作。深圳市气象台2019年10月01日15时50分发布"
"2019-10-05 15:55:00",127906,"【深圳市天气提示】#明后天有明显降雨和大风#6-7日有中到大雨，局部暴雨，降雨集中在6日午后至7日上午，部分时间伴有雷暴，沿海和高地阵风6-8级，6日气温24-31℃；8-11日多云到晴天；12日有小雨。假期返程高峰期有明显降雨和大风，请加强海上活动和道路交通安全的管理。深圳市气象台2019年10月5日16时发布"
"2019-10-16 16:00:00",128346,"【深圳市天气提示】#未来一周持续晴天干燥#17日晴天，空气干燥，气温23-30℃，早晚天气稍凉；18-22日持续晴好干燥。请做好防火安全管理和宣传工作。深圳市气象台2019年10月16日16时发布"
"2019-10-22 15:25:00",128586,"【深圳市天气提示】#23-24日云量增多有分散小雨#23日云量增多，有分散小雨，24日分散小雨转多云，最低气温21-22℃、最高气温27-28℃；25-29日多云到晴，空气干燥。森林火险黄色预警信号生效中，请继续做好防火安全管理和宣传工作。深圳市气象台2019年10月22日15时25分发布"
"2019-11-27 16:00:00",129966,"【深圳市天气提示】#未来2天气温略降2-3℃#27日夜间至29日弱冷空气补充影响，多云间晴天，沿海、高地和海区最大阵风6-7级，早晚清凉，昼夜温差较大，28日气温17-24℃；30-1日气温短暂回升；1日夜间起新一股冷空气影响，风力加大，气温进一步下降。森林火险橙色预警信号持续生效中，请继续做好防火安全管理。深圳市气象台2019年11月27日16时发布"
"2019-11-28 16:00:00",130006,"【深圳市天气提示】#明晨最低气温15-16℃，周末气温短暂回升#29日多云到晴天，空气干燥，气温15-24℃，早晚清凉；30日至12月1日气温短暂回升；1日夜间起新一股冷空气影响，风力加大，气温进一步下降。森林火险橙色预警信号持续生效中，请继续做好防火安全管理。深圳市气象台2019年11月28日16时发布"
"2019-11-29 16:00:00",130046,"【深圳市天气提示】#周末期间气温回升，昼夜温差较大#30日至12月1日气温回升，早晚清凉，部分时间有轻微至轻度霾，30日气温16-25℃；1日夜间起受新一股冷空气影响，北风加大，沿海、高地和海区最大阵风7级左右，气温逐日下降。森林火险橙色预警信号持续生效中，请继续做好防火安全管理。深圳市气象台2019年11月29日16时00分发布"
"2019-12-02 16:40:00",130186,"【深圳市天气提示】#早晚较冷空气非常干燥#3日晴天，昼凉夜冷，12-19℃；4日晴天间多云，气温小幅回升；5-7日冷空气补充影响，风力再次加大，气温继续下降，5日前后偶有零星小雨；8日起风力减弱，气温回升。森林火险橙色预警信号持续生效中，请做好防火安全管理。深圳市气象台2019年12月2日16时40分发布"
"2019-12-07 15:45:00",130386,"【深圳市天气提示】#晴天干燥天气持续#8日晴天，空气极度干燥，昼夜温差大，气温10-20℃；9-12日晴天间多云，空气干燥，气温逐日回升；13日起云量增多，湿度上升。森林火险红色预警正在生效，请加强森林防火安全巡查。深圳市气象台2019年12月7日15时45分发布"
"2019-10-06 16:25:00",127947,"【深圳市天气提示】#6日夜间至7日上午有中到大雨和沿海大风# 7日有中到大雨，局部暴雨，降雨集中在6日夜间至7日上午，部分时间伴有雷暴，沿海和高地阵风6-8级，气温23-27℃；8-12日多云到晴天；13日起受冷空气影响北风加大气温小幅下降。假期返程高峰期需注意防范降雨和大风对海上活动和道路交通安全等造成的不利影响。深圳市气象台2019年10月6日16时25分发布"
"2019-10-19 16:00:00",128466,"【深圳市天气提示】#未来一周干燥天气持续#20-22日晴天干燥，早晚清凉，20日气温23-29℃；23-24日多云间阴天，偶有零星小雨,早晚有轻雾；25-26日晴天干燥。森林火险黄色预警生效中，请继续做好防火安全管理和宣传工作。深圳市气象台2019年10月19日16时发布"
"2019-10-25 15:35:00",128706,"【深圳市天气提示】#周末晴朗干燥 森林火险黄色预警生效中#26-27日天气持续晴朗干燥，气温22-29℃；28日多云，偶有分散小雨，29日再转晴朗干燥天气，月底至下月初持续晴朗干燥。森林火险黄色预警生效中，请继续做好防火安全管理和宣传工作。深圳市气象台2019年10月25日15时35分发布"
"2019-10-28 16:00:00",128826,"【深圳市天气提示】#未来一周持续干燥天气#受冷空气影响，28日夜间偶有零星小雨，沿海、高地和海区偏北风6-7级，气温下降，29日转多云，气温20-27℃，早晚较凉；30日至11月2日晴天到多云，昼夜温差加大，空气持续干燥。森林火险黄色预警持续生效，请继续做好防火安全管理和宣传工作。深圳市气象台2019年10月28日16时发布"
"2019-10-30 16:00:00",128906,"【深圳市天气提示】#未来一周干燥天气持续#31日多云，空气干燥，沿海、高地和海区最大阵风可达6级左右，气温21-27℃，早晚较凉；11月1-6日多云到晴天，昼夜温差大，空气持续干燥。森林火险黄色预警信号持续生效，请继续做好防火安全管理和宣传工作。深圳市气象台2019年10月30日16时发布"
"2019-11-04 15:10:00",129106,"【深圳市天气提示】#本周持续干燥#5日晴天干燥，早晚清凉，气温21-28℃；6-10日多云到晴天，空气干燥，沿海、高地和海区最大阵风可达7级左右，气温小幅波动。森林火险黄色预警持续生效，请继续做好防火安全管理和宣传工作。深圳市气象台2019年11月4日15时20分发布"
"2019-11-15 16:10:00",129526,"【深圳市天气提示】#周末期间天晴干燥，部分时间能见度差#16-17日晴天间多云，空气干燥，部分时间有轻雾或霾，16日气温20-27℃；18-19日冷空气影响，干燥天气持续，北风强劲，气温明显下降；20日白天起风力减弱，气温开始逐渐回升。森林火险橙色预警信号持续生效中，请继续做好防火安全管理。深圳市气象台2019年11月15日16时10分发布"
"2019-11-25 15:45:00",129866,"【深圳市天气提示】#未来一周冷空气影响频繁，持续干燥#25日夜间至26日沿海、高地和海区最大阵风6-7级，早晨最低气温17℃，天气转凉；27日白天风力减弱，气温短暂回升；28-29日冷空气补充影响，北风再次加大，气温略降，早晚清凉；展望12月1-3日又有一股冷空气影响，气温进一步下降。港口码头及海上活动注意防风；森林火险橙色预警信号持续生效，请继续做好防火安全管理。深圳市气象台2019年11月25日15时45分发布"
"2019-11-26 16:05:00",129926,"【深圳市天气提示】#本周冷空气影响频繁，气温逐渐下降#27日多云到晴天，气温短暂回升，19-26℃；28-29日弱冷空气补充影响，沿海、高地和海区有6-7级阵风，气温略降2-3℃，早晚清凉；展望12月1日夜间至4日新一股冷空气影响，气温进一步下降。空气持续干燥，森林火险橙色预警信号生效中，请继续做好防火安全管理。深圳市气象台2019年11月26日16时05分发布"
"2019-12-06 15:55:00",130346,"【深圳市天气提示】#周末期间天气非常干燥#7日晴天，最大阵风由7级逐渐减弱至5-6级，早晚较冷，气温11-19℃；8-11日晴天间多云，空气非常干燥，气温逐日回升；12-13日云量增多。森林火险橙色升级为红色，请加强防火安全管理。深圳市气象台2019年12月06日15时55分发布"
"2019-12-22 16:00:00",130986,"【深圳市天气提示】#下周前中期可见阳光气温回升#预计周一至周四我市多云为主，早晚有轻雾或霾，气温缓慢回升，周一气温18-23℃；周四夜间至周五受冷空气影响，北风加大，气温下降，天气再次转凉；周末有小雨，湿度上升。早晚能见度较差，注意交通安全；森林火险黄色预警信号生效中，请继续做好防火工作。深圳市气象台2019年12月22日16时发布"
"2019-12-24 16:00:00",131066,"【深圳市天气提示】#未来2天有轻雾或霾#25-26日多云间晴天，25日气温18-26℃；26日夜间至27日冷空气影响，北风加大，天气转凉，最低气温14℃左右，昼夜温差大；28日云量增多，28日夜间至31日阴天有雨。森林火险黄色预警信号持续生效中，请继续做好防火工作。深圳市气象台2019年12月24日16时发布"
"2019-12-26 16:00:00",131146,"【深圳市天气提示】#27日明显转凉#受冷空气影响，26日夜间至27日我市多云间晴天，沿海、高地和海区最大阵风7-8级，天气明显转凉，27日气温13-20℃；28日多云，早晚清凉；“巴蓬”已减弱为台风级，未来向西北方向缓慢移动，强度继续减弱，并将于28日前后在南海中部减弱消失。受其残余环流和高空槽的共同影响，29-30日将有一次大雨到暴雨降水过程。冷暖转换，北风增强，请做好海上活动安全管理和疾病控制预防工作；森林火险黄色预警信号生效中，请继续做好防火工作。深圳市气象台2019年12月26日16时发布"
"2019-10-23 15:35:00",128626,"【深圳市天气提示】#未来一周持续干燥天气#24日多云，气温22-28℃；25-27日晴天间多云；28-29日云量增多，偶有分散小雨；30-31日晴天间多云。森林火险黄色预警生效中，请继续做好防火安全管理和宣传工作。深圳市气象台2019年10月23日15时35分发布"
"2019-10-31 15:55:00",128946,"【深圳市天气提示】#未来一周持续干燥#11月1日多云，空气干燥，气温22-28℃；11月2-6日晴天间多云，昼夜温差加大，空气持续干燥。森林火险黄色预警持续生效，请继续做好防火安全管理和宣传工作。深圳市气象台2019年10月31日15时55分发布"
"2019-11-11 16:00:00",129386,"【深圳市天气提示】#13日夜间至14日有冷空气#12日多云，早晚有轻雾或霾，20-27℃；13日夜间至14日风力加大，最大阵风7-8级，气温下降3℃左右；15-18日晴天。森林火险橙色预警信号持续生效中，近一个月无明显降雨，且本周空气非常干燥，请加强防火安全管理。深圳市气象台2019年11月11日16时发布"
"2019-11-12 15:45:00",129426,"【深圳市天气提示】#13日夜间至14日北风加大#13日白天多云间晴天，有轻雾和霾，气温21-28℃；13日夜间至14日沿海、高地和海区阵风7级左右，气温略降；15-17日晴天，风力减弱；18-19日新一股冷空气影响，北风再次加大，气温下降。空气非常干燥，森林火险橙色预警信号持续生效，请继续加强防火安全管理。深圳市气象台2019年11月12日15时45分发布"
"2019-12-03 16:00:00",130246,"【深圳市天气提示】#本周中后期冷空气补充天气阴冷北风8-9级#今年第28号台风“北冕”（强台风级）将于3日夜间进入南海中部海面，并向偏西方向移动，5日后转向偏南方向并逐渐减弱消失。受“北冕”和冷空气的共同影响，4日晴天间多云，气温12-20℃，阵风6级；5-7日冷空气补充影响，沿海高地和海区阵风8-9级，其中5-6日天色阴沉，偶有零星小雨，气温下降，体感阴冷；8日起风力减弱，气温回升。海上大风维持时间较长，海上活动请提前做好防御；本周后期天气较冷，注意做好防寒保暖。深圳市气象台2019年12月03日16时发布"
"2019-12-12 16:00:00",130566,"【深圳市天气提示】#13-14日干燥天气持续，15日起云量增多#12日夜间多云到阴天，沿海和海区最大阵风6-7级；13日白天风力减弱，气温16-25℃，早晚清凉；14日持续晴天干燥；15日起日湿度增大，云量增多，偶有零星小雨，16-18日气温继续回升，早晚有轻雾或雾。森林火险红色预警信号持续生效中，请做好防火工作。深圳市气象台2019年12月12日16时00分发布"
"2019-12-14 15:45:00",130646,"【深圳市天气提示】#15-18日天气温暖干燥#15日云量增多，早晚偶有零星小雨，气温17-23℃；16-18日多云间晴天，有轻雾或霾；19-21日冷空气影响，转阴天有小雨，气温下降，天气转凉。森林火险红色预警信号持续生效中，请做好防火工作。深圳市气象台2019年12月14日15时45分发布"
"2019-12-17 15:40:00",130766,"【深圳市天气提示】#18日天气温暖，19日起转凉#18日多云温暖，早晚有轻雾，气温21-28℃；19-22日受冷空气影响，转阴天，部分时间有分散小雨，气温下降，天气转凉，其中19日沿海高地阵风5-6级；23日转多云，可见阳光。森林火险红色预警信号持续生效中，请继续做好防火工作。深圳市气象台2019年12月17日15时40分发布"
"2019-12-18 15:45:00",130806,"【深圳市天气提示】#19-21日天气转凉#18日夜间至21日冷空气影响，转阴天，有分散小雨，沿海、高地和海区阵风6-7级，气温下降，20日最低气温15℃；22日午后转多云，23-25日可见阳光，气温回升。森林火险红色预警信号持续生效中，请继续做好防火工作。深圳市气象台2019年12月18日15时45分发布"
"2019-10-02 16:00:00",127786,"【深圳市天气提示】#国庆假期中期持续天晴干燥#10月3-5日晴天间多云，空气持续干燥，早晚有轻雾或轻微至轻度霾，3日气温26-33℃；国庆假期后期（6-7日）云量增多，有小到中雨，气温下降，沿海和高地最大阵风6-7级。森林火险预警持续生效，请做好防火安全宣传和管理工作。深圳市气象台2019年10月02日16时00分发布"
"2019-10-04 15:35:00",127866,"【深圳市天气提示】#5日晴好6-7日天气转折#5日晴天间多云，空气较干燥，气温26-32℃；6-7日转中到大雨，局部暴雨，沿海和高地有6-8级阵风，气温小幅下降；展望8-11日多云到晴天。国庆假期返程高峰期有降雨和大风，请注意做好对海上活动和道路交通安全的管理。深圳市气象台2019年10月04日15时35分发布"
"2019-10-08 15:40:00",128006,"【深圳市天气提示】#未来2-3天晴热干燥#9-11日晴天间多云，空气干燥，9日气温25-32℃；12日多云，午后局部有雷阵雨，13受冷空气影响，有阵雨或雷阵雨，沿海、高地、海区阵风7-8级。深圳市气象台2019年10月08日15时40分发布"
"2019-10-11 16:00:00",128126,"【深圳市天气提示】#周末转雷阵雨#12日多云，有轻微至轻度霾，午后至夜间转阵雨，雨时伴有短时雷暴，气温24-31℃；13-15日受弱冷空气影响，风力逐日加大，最大阵风7级，气温下降2-4℃，早晚天气稍凉，其中13-14日有（雷）阵雨，15日多云；16日起转晴好干燥天气。深圳市气象台2019年10月11日16时发布"
"2019-11-01 15:35:00",128986,"【深圳市天气提示】#未来一周持续干燥#2日晴天间多云，空气干燥，气温22-29℃；11月3-5日晴天间多云，其中4日起气温略降，昼夜温差加大，空气持续干燥；6-8日多云为主，沿海和高地及海区有阵风6-7级，气温小幅波动。森林火险黄色预警持续生效，请继续做好防火安全管理和宣传工作。深圳市气象台2019年11月1日15时35分发布"
"2019-11-02 15:45:00",129026,"【深圳市天气提示】#未来一周持续干燥#3-5日晴天间多云，3日气温22-29℃，4-5日气温略降；6日云量增多；7-9日晴天间多云，沿海、高地和海区阵风7级左右，气温下降，早晚清凉。森林火险黄色预警持续生效，请继续做好防火安全管理和宣传工作。深圳市气象台2019年11月02日15时45分发布"
"2019-11-08 16:00:00",129266,"【深圳市天气提示】#周末期间持续天晴干燥#9-11日晴天到多云，昼夜温差大，空气非常干燥，9日气温19-26℃，沿海、高地及海区阵风6-7级；12日云量增多，13-15日受冷空气影响，北风加大，气温下降。空气持续干燥，森林火险橙色预警生效中，请加强防火安全管理和宣传工作。深圳市气象台2019年11月08日16时00分发布"
"2019-11-09 15:45:00",129306,"【深圳市天气提示】#未来一周持续干燥#10-11日晴天间多云，空气非常干燥，10日气温19-26℃；12日云量增多，13-14日受冷空气影响，北风明显加大，气温下降；15-17日晴天干燥，早晚清凉。森林火险橙色预警生效中，请加强防火安全管理和宣传工作。深圳市气象台2019年11月09日15时45分发布"
"2019-11-14 16:00:00",129486,"【深圳市天气提示】#未来三天晴到多云早晚有轻雾或霾#15-17日晴天间多云，早晚清凉，空气干燥，部分时间能见度较差，15日气温19-26℃；18-20日新一股冷空气影响，北风明显加大，气温下降；21日风力减弱。森林火险橙色预警信号持续生效中，请做好防火安全管理。深圳市气象台2019年11月14日16时发布"
"2019-11-19 15:30:00",129667,"【深圳市天气提示】#气温回升 空气持续干燥#20-22日天气晴朗干燥，早晚清凉，气温逐日回升，20日16-24℃；23-24日云量增多，24日转有阵雨；25-26日冷空气影响，阵雨转多云，气温略降。森林火险橙色预警信号持续生效中，请继续做好防火安全管理。深圳市气象台2019年11月19日15时30分发布"
"2019-11-22 15:40:00",129766,"【深圳市天气提示】#周末期间持续晴天干燥#23-25日晴天间多云，早晚有轻雾或霾，气温19-28℃；26日冷空气影响，云量增多，沿海、高地和海区阵风6级左右，气温下降2-3℃；27日风力减弱，气温短暂回升，28-29日冷空气补充影响，北风再次加大，气温略降。森林火险橙色预警信号持续生效中，请继续做好防火安全管理。深圳市气象台2019年11月22日15时40分发布"
"2019-11-30 16:00:00",130086,"【深圳市天气提示】#下周气温逐日下降天气转冷#1日晴天干燥，气温继续回升，早晚有轻雾或霾，17-26℃；下周冷空气活动频繁，1日夜间至3日受冷空气影响，气温下降4℃左右，早晚较冷，沿海、高地和海区最大阵风7-8级；4日风力减弱；5-8日冷空气补充影响，风力再次加大，气温继续下降。森林火险橙色预警信号持续生效中。深圳市气象台2019年11月30日16时发布"
"2019-12-04 15:50:00",130286,"【深圳市天气提示】#5日北风加大，天气阴冷#受“北冕”和冷空气共同影响，5-7日我市北风强劲，沿海、高地和海区有8-9级阵风。5日白天至夜间云量增多，有零星小雨，气温11-15℃，体感阴冷；6-7日天晴干燥，早晚较冷；8日起风力减弱，气温逐渐回升。本周后期天气较冷、大风持续时间长，建议加强沿海、海上活动和作业安全管理以及防寒保暖、疾病预防工作。深圳市气象台2019年12月04日15时50分发布"
"2019-12-19 16:00:00",130866,"【深圳市天气提示】#20-21日天气阴凉#20-21日阴天间多云，有分散小雨和轻雾，沿海、高地和海区阵风6-7级，20日气温15-21℃；22日转多云，23-25日可见阳光，气温回升。森林火险红色预警信号降级为黄色，请继续做好防火工作。深圳市气象台2019年12月19日16时00分发布"
"2019-09-16 15:50:00",127126,"【深圳市天气提示】#17日仍有短时降雨，18日转闷热天气#17日多云，有短时（雷）阵雨，气温26-33℃；18-19日晴天间多云，天气闷热，午后局地有短时阵雨；20-23日晴热干燥。请注意防暑降温，防范雷电和局地短时强降雨。深圳市气象台2019年09月16日15时50分发布"
"2019-09-28 16:00:00",127666,"【深圳市天气提示】#未来3-4天持续天晴干燥#29-30日我市晴天到多云，空气干燥，部分时间有轻微至轻度霾，29日气温24-32℃；展望国庆假期我市维持晴天到多云天气，部分时间能见度较低。森林火险预警生效中，请继续做好防火安全宣传和管理工作。深圳市气象台2019年09月28日16时00分发布"
"2019-10-09 15:50:00",128046,"【深圳市天气提示】#未来2天持续干燥#10-11日晴天间多云，空气干燥，10日气温25-32℃；12日多云，午后局部有雷阵雨；13日起受弱冷空气影响，气温下降2-4℃，沿海、地和海区最大阵风7-8级，其中13-14日有阵雨或雷阵雨；15-16日转干燥天气高。深圳市气象台2019年10月09日15时50分发布"
